coordinate_id,market_id,city,state,geometry_id,point_id,label,bearing_deg,distance_miles,latitude,longitude,center_method_version,coordinate_method,precision_decimal_places,water_eligibility,provisional_risk
MKT024_MAPORG_SW4,MKT024,Detroit,MI,GEOGRID13E_V1,SW4,SW 4 mi,225.0,4.0,42.2885078,-83.0994511,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT024_MAPORG_NW4,MKT024,Detroit,MI,GEOGRID13E_V1,NW4,NW 4 mi,315.0,4.0,42.3704653,-83.0995228,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT025_MAPORG_NE4,MKT025,Columbus,OH,GEOGRID13E_V1,NE4,NE 4 mi,45.0,4.0,40.0036333,-82.9500623,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT025_MAPORG_SE4,MKT025,Columbus,OH,GEOGRID13E_V1,SE4,SE 4 mi,135.0,4.0,39.9216419,-82.9501259,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT025_MAPORG_SW4,MKT025,Columbus,OH,GEOGRID13E_V1,SW4,SW 4 mi,225.0,4.0,39.9216419,-83.0566141,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT025_MAPORG_NW4,MKT025,Columbus,OH,GEOGRID13E_V1,NW4,NW 4 mi,315.0,4.0,40.0036333,-83.0566777,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT026_MAPORG_NE4,MKT026,Cincinnati,OH,GEOGRID13E_V1,NE4,NE 4 mi,45.0,4.0,39.1452197,-84.4667357,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT026_MAPORG_SE4,MKT026,Cincinnati,OH,GEOGRID13E_V1,SE4,SE 4 mi,135.0,4.0,39.0632162,-84.4667967,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT026_MAPORG_SW4,MKT026,Cincinnati,OH,GEOGRID13E_V1,SW4,SW 4 mi,225.0,4.0,39.0632162,-84.5719833,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT026_MAPORG_NW4,MKT026,Cincinnati,OH,GEOGRID13E_V1,NW4,NW 4 mi,315.0,4.0,39.1452197,-84.5720443,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT027_MAPORG_NE4,MKT027,Indianapolis,IN,GEOGRID13E_V1,NE4,NE 4 mi,45.0,4.0,39.8089548,-86.1003829,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT027_MAPORG_SE4,MKT027,Indianapolis,IN,GEOGRID13E_V1,SE4,SE 4 mi,135.0,4.0,39.7269606,-86.100446,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT027_MAPORG_SW4,MKT027,Indianapolis,IN,GEOGRID13E_V1,SW4,SW 4 mi,225.0,4.0,39.7269606,-86.206634,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT027_MAPORG_NW4,MKT027,Indianapolis,IN,GEOGRID13E_V1,NW4,NW 4 mi,315.0,4.0,39.8089548,-86.2066971,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT028_MAPORG_NE4,MKT028,St. Louis,MO,GEOGRID13E_V1,NE4,NE 4 mi,45.0,4.0,38.6678053,-90.1471032,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT028_MAPORG_SE4,MKT028,St. Louis,MO,GEOGRID13E_V1,SE4,SE 4 mi,135.0,4.0,38.5857951,-90.1471628,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT028_MAPORG_SW4,MKT028,St. Louis,MO,GEOGRID13E_V1,SW4,SW 4 mi,225.0,4.0,38.5857951,-90.2516492,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT028_MAPORG_NW4,MKT028,St. Louis,MO,GEOGRID13E_V1,NW4,NW 4 mi,315.0,4.0,38.6678053,-90.2517088,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT029_MAPORG_NE4,MKT029,Kansas City,MO,GEOGRID13E_V1,NE4,NE 4 mi,45.0,4.0,39.1416098,-94.5252684,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT029_MAPORG_SE4,MKT029,Kansas City,MO,GEOGRID13E_V1,SE4,SE 4 mi,135.0,4.0,39.0596062,-94.5253294,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT029_MAPORG_SW4,MKT029,Kansas City,MO,GEOGRID13E_V1,SW4,SW 4 mi,225.0,4.0,39.0596062,-94.6305106,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT029_MAPORG_NW4,MKT029,Kansas City,MO,GEOGRID13E_V1,NW4,NW 4 mi,315.0,4.0,39.1416098,-94.6305716,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT030_MAPORG_NE4,MKT030,Grand Rapids,MI,GEOGRID13E_V1,NE4,NE 4 mi,45.0,4.0,43.0102304,-85.6156771,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT030_MAPORG_SE4,MKT030,Grand Rapids,MI,GEOGRID13E_V1,SE4,SE 4 mi,135.0,4.0,42.9282821,-85.6157512,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT030_MAPORG_SW4,MKT030,Grand Rapids,MI,GEOGRID13E_V1,SW4,SW 4 mi,225.0,4.0,42.9282821,-85.7272688,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT030_MAPORG_NW4,MKT030,Grand Rapids,MI,GEOGRID13E_V1,NW4,NW 4 mi,315.0,4.0,43.0102304,-85.7273429,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT031_MAPORG_NE4,MKT031,Dallas,TX,GEOGRID13E_V1,NE4,NE 4 mi,45.0,4.0,32.8173055,-96.748332,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT031_MAPORG_SE4,MKT031,Dallas,TX,GEOGRID13E_V1,SE4,SE 4 mi,135.0,4.0,32.7352154,-96.7483766,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT031_MAPORG_SW4,MKT031,Dallas,TX,GEOGRID13E_V1,SW4,SW 4 mi,225.0,4.0,32.7352154,-96.8455034,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT031_MAPORG_NW4,MKT031,Dallas,TX,GEOGRID13E_V1,NW4,NW 4 mi,315.0,4.0,32.8173055,-96.845548,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT032_MAPORG_NE4,MKT032,Houston,TX,GEOGRID13E_V1,NE4,NE 4 mi,45.0,4.0,29.8012358,-95.3222868,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT032_MAPORG_SE4,MKT032,Houston,TX,GEOGRID13E_V1,SE4,SE 4 mi,135.0,4.0,29.7191072,-95.3223251,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT032_MAPORG_SW4,MKT032,Houston,TX,GEOGRID13E_V1,SW4,SW 4 mi,225.0,4.0,29.7191072,-95.4164149,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT032_MAPORG_NW4,MKT032,Houston,TX,GEOGRID13E_V1,NW4,NW 4 mi,315.0,4.0,29.8012358,-95.4164532,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT033_MAPORG_NE4,MKT033,Austin,TX,GEOGRID13E_V1,NE4,NE 4 mi,45.0,4.0,30.3058425,-97.6998774,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT033_MAPORG_SE4,MKT033,Austin,TX,GEOGRID13E_V1,SE4,SE 4 mi,135.0,4.0,30.2237202,-97.6999168,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT033_MAPORG_SW4,MKT033,Austin,TX,GEOGRID13E_V1,SW4,SW 4 mi,225.0,4.0,30.2237202,-97.7944832,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT033_MAPORG_NW4,MKT033,Austin,TX,GEOGRID13E_V1,NW4,NW 4 mi,315.0,4.0,30.3058425,-97.7945226,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT034_MAPORG_NE4,MKT034,San Antonio,TX,GEOGRID13E_V1,NE4,NE 4 mi,45.0,4.0,29.4656448,-98.4482172,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT034_MAPORG_SE4,MKT034,San Antonio,TX,GEOGRID13E_V1,SE4,SE 4 mi,135.0,4.0,29.383512,-98.4482549,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT034_MAPORG_SW4,MKT034,San Antonio,TX,GEOGRID13E_V1,SW4,SW 4 mi,225.0,4.0,29.383512,-98.5420343,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT034_MAPORG_NW4,MKT034,San Antonio,TX,GEOGRID13E_V1,NW4,NW 4 mi,315.0,4.0,29.4656448,-98.542072,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT035_MAPORG_NE4,MKT035,Nashville,TN,GEOGRID13E_V1,NE4,NE 4 mi,45.0,4.0,36.2082314,-86.7279916,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT035_MAPORG_SE4,MKT035,Nashville,TN,GEOGRID13E_V1,SE4,SE 4 mi,135.0,4.0,36.126187,-86.7280443,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT035_MAPORG_SW4,MKT035,Nashville,TN,GEOGRID13E_V1,SW4,SW 4 mi,225.0,4.0,36.126187,-86.8291757,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT035_MAPORG_NW4,MKT035,Nashville,TN,GEOGRID13E_V1,NW4,NW 4 mi,315.0,4.0,36.2082314,-86.8292284,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT036_MAPORG_NE4,MKT036,Memphis,TN,GEOGRID13E_V1,NE4,NE 4 mi,45.0,4.0,35.1894387,-90.0009414,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT036_MAPORG_SE4,MKT036,Memphis,TN,GEOGRID13E_V1,SE4,SE 4 mi,135.0,4.0,35.1073804,-90.0009916,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT036_MAPORG_SW4,MKT036,Memphis,TN,GEOGRID13E_V1,SW4,SW 4 mi,225.0,4.0,35.1073804,-90.1008484,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT036_MAPORG_NW4,MKT036,Memphis,TN,GEOGRID13E_V1,NW4,NW 4 mi,315.0,4.0,35.1894387,-90.1008986,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT037_MAPORG_NE4,MKT037,Atlanta,GA,GEOGRID13E_V1,NE4,NE 4 mi,45.0,4.0,33.7896487,-84.3414396,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT037_MAPORG_SE4,MKT037,Atlanta,GA,GEOGRID13E_V1,SE4,SE 4 mi,135.0,4.0,33.7075715,-84.3414864,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT037_MAPORG_SW4,MKT037,Atlanta,GA,GEOGRID13E_V1,SW4,SW 4 mi,225.0,4.0,33.7075715,-84.4396936,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT037_MAPORG_NW4,MKT037,Atlanta,GA,GEOGRID13E_V1,NW4,NW 4 mi,315.0,4.0,33.7896487,-84.4397404,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT038_MAPORG_NE4,MKT038,Charlotte,NC,GEOGRID13E_V1,NE4,NE 4 mi,45.0,4.0,35.2625708,-80.7892847,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT038_MAPORG_SE4,MKT038,Charlotte,NC,GEOGRID13E_V1,SE4,SE 4 mi,135.0,4.0,35.1805135,-80.789335,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT038_MAPORG_SW4,MKT038,Charlotte,NC,GEOGRID13E_V1,SW4,SW 4 mi,225.0,4.0,35.1805135,-80.8892812,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT038_MAPORG_NW4,MKT038,Charlotte,NC,GEOGRID13E_V1,NW4,NW 4 mi,315.0,4.0,35.2625708,-80.8893315,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT039_MAPORG_NE4,MKT039,Raleigh,NC,GEOGRID13E_V1,NE4,NE 4 mi,45.0,4.0,35.8198132,-78.5925594,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT039_MAPORG_SE4,MKT039,Raleigh,NC,GEOGRID13E_V1,SE4,SE 4 mi,135.0,4.0,35.7377634,-78.5926111,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT039_MAPORG_SW4,MKT039,Raleigh,NC,GEOGRID13E_V1,SW4,SW 4 mi,225.0,4.0,35.7377634,-78.6932489,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT039_MAPORG_NW4,MKT039,Raleigh,NC,GEOGRID13E_V1,NW4,NW 4 mi,315.0,4.0,35.8198132,-78.6933006,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT040_MAPORG_NE4,MKT040,Birmingham,AL,GEOGRID13E_V1,NE4,NE 4 mi,45.0,4.0,33.5605803,-86.7617997,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT040_MAPORG_SE4,MKT040,Birmingham,AL,GEOGRID13E_V1,SE4,SE 4 mi,135.0,4.0,33.4785001,-86.761846,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT040_MAPORG_SW4,MKT040,Birmingham,AL,GEOGRID13E_V1,SW4,SW 4 mi,225.0,4.0,33.4785001,-86.859794,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT040_MAPORG_NW4,MKT040,Birmingham,AL,GEOGRID13E_V1,NW4,NW 4 mi,315.0,4.0,33.5605803,-86.8598403,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT041_MAPORG_NE4,MKT041,Miami,FL,GEOGRID13E_V1,NE4,NE 4 mi,45.0,4.0,25.7687656,-80.1883881,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT041_MAPORG_SE4,MKT041,Miami,FL,GEOGRID13E_V1,SE4,SE 4 mi,135.0,4.0,25.6865891,-80.1884192,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,HIGH
MKT041_MAPORG_SW4,MKT041,Miami,FL,GEOGRID13E_V1,SW4,SW 4 mi,225.0,4.0,25.6865891,-80.2791112,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT041_MAPORG_NW4,MKT041,Miami,FL,GEOGRID13E_V1,NW4,NW 4 mi,315.0,4.0,25.7687656,-80.2791423,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT042_MAPORG_NE4,MKT042,Tampa,FL,GEOGRID13E_V1,NE4,NE 4 mi,45.0,4.0,27.9887274,-82.4109676,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT042_MAPORG_SE4,MKT042,Tampa,FL,GEOGRID13E_V1,SE4,SE 4 mi,135.0,4.0,27.9065768,-82.4110026,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT042_MAPORG_SW4,MKT042,Tampa,FL,GEOGRID13E_V1,SW4,SW 4 mi,225.0,4.0,27.9065768,-82.5034774,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT042_MAPORG_NW4,MKT042,Tampa,FL,GEOGRID13E_V1,NW4,NW 4 mi,315.0,4.0,27.9887274,-82.5035124,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT043_MAPORG_NE4,MKT043,Orlando,FL,GEOGRID13E_V1,NE4,NE 4 mi,45.0,4.0,28.5786851,-81.3331525,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT043_MAPORG_SE4,MKT043,Orlando,FL,GEOGRID13E_V1,SE4,SE 4 mi,135.0,4.0,28.4965415,-81.3331885,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT043_MAPORG_SW4,MKT043,Orlando,FL,GEOGRID13E_V1,SW4,SW 4 mi,225.0,4.0,28.4965415,-81.4261727,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT043_MAPORG_NW4,MKT043,Orlando,FL,GEOGRID13E_V1,NW4,NW 4 mi,315.0,4.0,28.5786851,-81.4262087,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,HIGH
MKT044_MAPORG_NE4,MKT044,Jacksonville,FL,GEOGRID13E_V1,NE4,NE 4 mi,45.0,4.0,30.37075,-81.6114672,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT044_MAPORG_SE4,MKT044,Jacksonville,FL,GEOGRID13E_V1,SE4,SE 4 mi,135.0,4.0,30.2886286,-81.6115067,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT044_MAPORG_SW4,MKT044,Jacksonville,FL,GEOGRID13E_V1,SW4,SW 4 mi,225.0,4.0,30.2886286,-81.7061353,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT044_MAPORG_NW4,MKT044,Jacksonville,FL,GEOGRID13E_V1,NW4,NW 4 mi,315.0,4.0,30.37075,-81.7061748,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT045_MAPORG_NE4,MKT045,Richmond,VA,GEOGRID13E_V1,NE4,NE 4 mi,45.0,4.0,37.5819913,-77.3814262,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT045_MAPORG_SE4,MKT045,Richmond,VA,GEOGRID13E_V1,SE4,SE 4 mi,135.0,4.0,37.4999659,-77.3814826,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT045_MAPORG_SW4,MKT045,Richmond,VA,GEOGRID13E_V1,SW4,SW 4 mi,225.0,4.0,37.4999659,-77.4844374,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT045_MAPORG_NW4,MKT045,Richmond,VA,GEOGRID13E_V1,NW4,NW 4 mi,315.0,4.0,37.5819913,-77.4844938,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT046_MAPORG_NE4,MKT046,Washington,DC,GEOGRID13E_V1,NE4,NE 4 mi,45.0,4.0,38.9360013,-76.9788408,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT046_MAPORG_SE4,MKT046,Washington,DC,GEOGRID13E_V1,SE4,SE 4 mi,135.0,4.0,38.8539948,-76.9789011,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT046_MAPORG_SW4,MKT046,Washington,DC,GEOGRID13E_V1,SW4,SW 4 mi,225.0,4.0,38.8539948,-77.0837789,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT046_MAPORG_NW4,MKT046,Washington,DC,GEOGRID13E_V1,NW4,NW 4 mi,315.0,4.0,38.9360013,-77.0838392,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT047_MAPORG_NE4,MKT047,Baltimore,MD,GEOGRID13E_V1,NE4,NE 4 mi,45.0,4.0,39.3318683,-76.557896,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT047_MAPORG_SE4,MKT047,Baltimore,MD,GEOGRID13E_V1,SE4,SE 4 mi,135.0,4.0,39.2498675,-76.5579576,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT047_MAPORG_SW4,MKT047,Baltimore,MD,GEOGRID13E_V1,SW4,SW 4 mi,225.0,4.0,39.2498675,-76.6634224,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT047_MAPORG_NW4,MKT047,Baltimore,MD,GEOGRID13E_V1,NW4,NW 4 mi,315.0,4.0,39.3318683,-76.663484,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT048_MAPORG_NE4,MKT048,Philadelphia,PA,GEOGRID13E_V1,NE4,NE 4 mi,45.0,4.0,39.9933134,-75.1102103,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT048_MAPORG_SE4,MKT048,Philadelphia,PA,GEOGRID13E_V1,SE4,SE 4 mi,135.0,4.0,39.9113219,-75.1102739,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT048_MAPORG_SW4,MKT048,Philadelphia,PA,GEOGRID13E_V1,SW4,SW 4 mi,225.0,4.0,39.9113219,-75.2167461,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,MED
MKT048_MAPORG_NW4,MKT048,Philadelphia,PA,GEOGRID13E_V1,NW4,NW 4 mi,315.0,4.0,39.9933134,-75.2168097,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
MKT049_MAPORG_NE4,MKT049,New York City,NY,GEOGRID13E_V1,NE4,NE 4 mi,45.0,4.0,40.7537176,-73.9521078,CIVIC_CENTER_ANCHOR_V1_2026-09-09,WGS84_GEODESIC_DIRECT,7,PENDING_TIGER_GATE,LOW
